route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
6,77696-1111100-0,16527405,"North Pk/30th & Univ.",0,East,100603,6_2_79,1,2,N. Pk/30th&Univ.
6,77696-1111100-0,16527406,"North Pk/30th & Univ.",0,East,100601,6_2_79,1,2,N. Pk/30th&Univ.
6,77696-1111100-0,16527313,"Fashion Valley",1,West,204103,6_3_80,1,2,Fshn Vly
6,77696-1111100-0,16527328,"Fashion Valley",1,West,204106,6_3_80,1,2,Fshn Vly
6,77696-1111100-0,16527356,"Fashion Valley",1,West,100602,6_3_80,1,2,Fshn Vly
6,77696-1111100-0,16527315,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527335,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527378,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527317,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527333,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527374,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527319,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527329,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527355,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527321,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527341,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527375,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527323,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527338,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527379,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527325,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527331,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527361,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527332,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527342,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527360,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527344,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527346,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527365,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527350,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527349,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527366,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527354,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527353,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527367,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527370,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527380,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527381,"Fashion Valley",1,West,100602,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527386,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527384,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527389,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527392,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527391,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527394,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527397,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527398,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527400,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527402,"Fashion Valley",1,West,100603,6_3_78,1,2,Fshn Vly
6,77696-1111100-0,16527404,"Fashion Valley",1,West,100601,6_3_78,1,2,Fshn Vly
7,77696-1111100-0,16527135,"University & College",0,North,100201,7_0_266,1,2,Univ&College
7,77696-1111100-0,16527174,"University & College",0,North,100704,7_0_266,1,2,Univ&College
7,77696-1111100-0,16527193,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527141,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527156,"University & College",0,North,100703,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527212,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527134,"University & College",0,North,100707,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527277,"University & College",0,North,100709,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527175,"University & College",0,North,100704,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527237,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527195,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527140,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527255,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527160,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527306,"University & College",0,North,100711,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527213,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527293,"University & College",0,North,100703,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527137,"University & College",0,North,100707,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527278,"University & College",0,North,100709,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527178,"University & College",0,North,100704,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527238,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527196,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527145,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527257,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527161,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527295,"University & College",0,North,100711,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527216,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527282,"University & College",0,North,100703,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527139,"University & College",0,North,100707,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527280,"University & College",0,North,100709,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527180,"University & College",0,North,100704,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527240,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527197,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527147,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527242,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527152,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527296,"University & College",0,North,100711,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527202,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527287,"University & College",0,North,100703,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527150,"University & College",0,North,100707,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527262,"University & College",0,North,100709,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527169,"University & College",0,North,100704,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527228,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527186,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527151,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527247,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527155,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527298,"University & College",0,North,100711,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527205,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527289,"University & College",0,North,100703,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527164,"University & College",0,North,100707,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527269,"University & College",0,North,100709,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527309,"University & College",0,North,100712,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527172,"University & College",0,North,100704,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527230,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527189,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527167,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527249,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527166,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527301,"University & College",0,North,100711,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527207,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527291,"University & College",0,North,100703,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527182,"University & College",0,North,100707,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527272,"University & College",0,North,100709,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527311,"University & College",0,North,100712,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527183,"University & College",0,North,100704,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527232,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527192,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527200,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527251,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527199,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527302,"University & College",0,North,100712,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527208,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527210,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527276,"University & College",0,North,101102,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527218,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527234,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527220,"University & College",0,North,100701,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527253,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527304,"University & College",0,North,100712,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527226,"University & College",0,North,100705,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527225,"University & College",0,North,100702,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527265,"University & College",0,North,101102,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527246,"University & College",0,North,100710,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527245,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527312,"University & College",0,North,100708,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527244,"University & College",0,North,100211,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527260,"University & College",0,North,102008,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527264,"University & College",0,North,101102,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527268,"University & College",0,North,100706,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527284,"University & College",0,North,100211,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527283,"University & College",0,North,102008,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527286,"University & College",0,North,101102,7_0_270,1,2,Univ&College
7,77696-1111100-0,16527132,"Downtown",1,South,100702,7_1_271,1,2,Dwtn
7,77696-1111100-0,16527142,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527157,"Downtown",1,South,100703,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527211,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527133,"Downtown",1,South,100201,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527176,"Downtown",1,South,100704,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527235,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527194,"Downtown",1,South,100702,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527143,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527254,"Downtown",1,South,100708,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527158,"Downtown",1,South,100710,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527215,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527292,"Downtown",1,South,100703,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527136,"Downtown",1,South,100707,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527279,"Downtown",1,South,100709,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527177,"Downtown",1,South,100704,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527236,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527198,"Downtown",1,South,100702,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527144,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527256,"Downtown",1,South,100708,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527159,"Downtown",1,South,100710,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527305,"Downtown",1,South,100711,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527214,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527294,"Downtown",1,South,100703,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527138,"Downtown",1,South,100707,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527261,"Downtown",1,South,100709,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527179,"Downtown",1,South,100704,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527239,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527185,"Downtown",1,South,100702,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527146,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527258,"Downtown",1,South,100708,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527162,"Downtown",1,South,100710,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527307,"Downtown",1,South,100711,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527217,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527281,"Downtown",1,South,100703,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527148,"Downtown",1,South,100707,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527271,"Downtown",1,South,100709,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527170,"Downtown",1,South,100704,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527222,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527188,"Downtown",1,South,100702,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527149,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527241,"Downtown",1,South,100708,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527153,"Downtown",1,South,100710,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527297,"Downtown",1,South,100711,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527204,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527288,"Downtown",1,South,100703,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527154,"Downtown",1,South,100707,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527270,"Downtown",1,South,100709,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527308,"Downtown",1,South,100712,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527171,"Downtown",1,South,100704,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527229,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527187,"Downtown",1,South,100702,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527165,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527248,"Downtown",1,South,100708,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527163,"Downtown",1,South,100710,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527300,"Downtown",1,South,100711,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527206,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527290,"Downtown",1,South,100703,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527168,"Downtown",1,South,100707,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527273,"Downtown",1,South,100709,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527310,"Downtown",1,South,100712,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527173,"Downtown",1,South,100704,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527231,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527190,"Downtown",1,South,100702,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527184,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527250,"Downtown",1,South,100708,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527181,"Downtown",1,South,100710,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527299,"Downtown",1,South,100711,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527209,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527191,"Downtown",1,South,100707,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527274,"Downtown",1,South,100709,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527201,"Downtown",1,South,100704,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527233,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527203,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527252,"Downtown",1,South,100708,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527303,"Downtown",1,South,100712,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527219,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527221,"Downtown",1,South,100702,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527275,"Downtown",1,South,101102,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527227,"Downtown",1,South,100710,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527223,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527224,"Downtown",1,South,100701,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527243,"Downtown",1,South,100705,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527267,"Downtown",1,South,101102,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527259,"Downtown",1,South,100706,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527266,"Downtown",1,South,100211,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527263,"Downtown",1,South,102008,7_1_269,1,2,Dwtn
7,77696-1111100-0,16527285,"Downtown",1,South,101102,7_1_269,1,2,Dwtn
8,77696-1111100-0,16525721,"Balboa Ave Transit Center",0,North,204402,8_0_58,1,2,Balboa Ave TC
8,77696-1111100-0,16525760,"Balboa Ave Transit Center",0,North,100802,8_0_58,1,2,Balboa Ave TC
8,77696-1111100-0,16525742,"Balboa Ave Transit Center",0,North,100803,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525723,"Balboa Ave Transit Center",0,North,100903,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525778,"Balboa Ave Transit Center",0,North,100904,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525762,"Balboa Ave Transit Center",0,North,100802,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525827,"Balboa Ave Transit Center",0,North,103005,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525744,"Balboa Ave Transit Center",0,North,100803,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525804,"Balboa Ave Transit Center",0,North,100903,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525725,"Balboa Ave Transit Center",0,North,100904,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525780,"Balboa Ave Transit Center",0,North,100801,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525764,"Balboa Ave Transit Center",0,North,100802,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525829,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525746,"Balboa Ave Transit Center",0,North,103009,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525806,"Balboa Ave Transit Center",0,North,100803,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525727,"Balboa Ave Transit Center",0,North,100904,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525782,"Balboa Ave Transit Center",0,North,100801,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525766,"Balboa Ave Transit Center",0,North,100802,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525831,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525748,"Balboa Ave Transit Center",0,North,100805,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525808,"Balboa Ave Transit Center",0,North,100803,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525729,"Balboa Ave Transit Center",0,North,100904,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525784,"Balboa Ave Transit Center",0,North,100801,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525768,"Balboa Ave Transit Center",0,North,100802,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525833,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525750,"Balboa Ave Transit Center",0,North,100805,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525810,"Balboa Ave Transit Center",0,North,100803,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525731,"Balboa Ave Transit Center",0,North,103013,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525786,"Balboa Ave Transit Center",0,North,100801,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525770,"Balboa Ave Transit Center",0,North,103012,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525835,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525752,"Balboa Ave Transit Center",0,North,100805,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525812,"Balboa Ave Transit Center",0,North,100803,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525733,"Balboa Ave Transit Center",0,North,103016,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525788,"Balboa Ave Transit Center",0,North,100806,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525772,"Balboa Ave Transit Center",0,North,103012,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525837,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525754,"Balboa Ave Transit Center",0,North,100805,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525814,"Balboa Ave Transit Center",0,North,100803,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525735,"Balboa Ave Transit Center",0,North,103016,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525790,"Balboa Ave Transit Center",0,North,100806,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525774,"Balboa Ave Transit Center",0,North,103015,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525839,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525756,"Balboa Ave Transit Center",0,North,100805,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525816,"Balboa Ave Transit Center",0,North,100807,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525737,"Balboa Ave Transit Center",0,North,103013,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525792,"Balboa Ave Transit Center",0,North,100806,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525776,"Balboa Ave Transit Center",0,North,103015,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525841,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525758,"Balboa Ave Transit Center",0,North,100805,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525818,"Balboa Ave Transit Center",0,North,100807,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525739,"Balboa Ave Transit Center",0,North,103010,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525794,"Balboa Ave Transit Center",0,North,100806,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525843,"Balboa Ave Transit Center",0,North,100804,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525820,"Balboa Ave Transit Center",0,North,100807,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525796,"Balboa Ave Transit Center",0,North,100806,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525845,"Balboa Ave Transit Center",0,North,103017,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525822,"Balboa Ave Transit Center",0,North,100807,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525798,"Balboa Ave Transit Center",0,North,100806,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525847,"Balboa Ave Transit Center",0,North,103017,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525824,"Balboa Ave Transit Center",0,North,100807,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525800,"Balboa Ave Transit Center",0,North,102003,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525849,"Balboa Ave Transit Center",0,North,103017,8_0_60,1,2,Balboa Ave TC
8,77696-1111100-0,16525826,"Balboa Ave Transit Center",0,North,100807,8_0_60,1,2,Balboa Ave TC
